skills1,skills2,rel
Hive,Go,0.004310345
Hive,Google Analytics,0.004310345
Hive,Digital Marketing,0.004310345
Hive,SaaS,0.004310345
Hive,Quantitative Research,0.004310345
Hive,Workday,0.004310345
SAS,Python,0.172413793
SAS,SQL,0.349137931
SAS,Machine Learning,0.017241379
SAS,R,0.396551724
SAS,Hadoop,0.021551724
SAS,Spark,0.021551724
SAS,Java,0.043103448
SAS,Tableau,0.176724138
SAS,Hive,0.00862069
SAS,Big Data,0.004310345
SAS,AWS,0.021551724
SAS,Scala,0.017241379
SAS,NoSQL,0.004310345
SAS,Oracle,0.034482759
SAS,Data Warehouse,0.004310345
SAS,Linux,0.004310345
SAS,AI,0.038793103
SAS,Microsoft SQL Server,0.004310345
SAS,TensorFlow,0.004310345
SAS,MATLAB,0.025862069
SAS,Microsoft Office,0.056034483
SAS,Scripting,0.012931034
SAS,Excel,0.288793103
SAS,JavaScript,0.012931034
SAS,PostgreSQL,0.004310345
SAS,MySQL,0.012931034
SAS,Perl,0.004310345
SAS,SPSS,0.068965517
SAS,Data Science,0.047413793
SAS,Business Intelligence,0.051724138
SAS,S3,0.00862069
SAS,Informatica,0.004310345
SAS,Power BI,0.017241379
SAS,Teradata,0.004310345
SAS,Statistical Software,0.004310345
SAS,Microsoft Access,0.004310345
SAS,Marketing,0.056034483
SAS,Data Management,0.004310345
SAS,Apache,0.004310345
SAS,XML,0.00862069
SAS,SAP,0.004310345
SAS,PHP,0.004310345
SAS,Alteryx,0.00862069
SAS,Visual Basic,0.017241379
SAS,STATA,0.025862069
SAS,QlikView,0.004310345
SAS,T-SQL,0.00862069
SAS,Predictive Analytics,0.00862069
SAS,Network,0.017241379
SAS,Visio,0.025862069
SAS,PL/SQL,0.00862069
SAS,CI,0.012931034
SAS,DB2,0.004310345
SAS,Go,0.047413793
SAS,CSS,0.004310345
SAS,Microsoft Word,0.004310345
SAS,GIS,0.012931034
SAS,SharePoint,0.021551724
SAS,Crystal Reports,0.004310345
SAS,Google Analytics,0.00862069
SAS,Maven,0.004310345
SAS,Digital Marketing,0.004310345
SAS,Accounting,0.012931034
SAS,Kanban,0.00862069
SAS,Epic,0.00862069
SAS,OBIEE,0.004310345
SAS,Omniture,0.00862069
SAS,Operations Research,0.017241379
SAS,Bioinformatics,0.004310345
SAS,Clinical Trials,0.012931034
SAS,PMP,0.004310345
SAS,Telecommunication,0.004310345
SAS,Audits,0.00862069
SAS,UI,0.017241379
SAS,Workday,0.004310345
SAS,FTP,0.004310345
SAS,Microsoft Project,0.004310345
SAS,Quality Management,0.017241379
SAS,Clinical Research,0.004310345
SAS,Managed Care,0.017241379
SAS,Marketing Mix Modeling,0.004310345
SAS,Epidemiology,0.012931034
SAS,Ant,0.004310345
SAS,ICD-10,0.004310345
SAS,ICD-9,0.00862069
SAS,VersionOne,0.00862069
SAS,ACH,0.004310345
SAS,Biostatistics,0.021551724
SAS,Cerner,0.004310345
SAS,IDS,0.030172414
SAS,RN,0.004310345
SAS,Regulatory Reporting,0.00862069
SAS,Android,0.004310345
SAS,Business Management,0.00862069
SAS,Ellucian,0.004310345
SAS,Genetics,0.004310345
Big Data,Python,0.025862069
Big Data,SQL,0.034482759
Big Data,Machine Learning,0.00862069
Big Data,R,0.047413793
Big Data,Hadoop,0.012931034
Big Data,Spark,0.017241379
Big Data,Java,0.021551724
Big Data,Tableau,0.021551724
Big Data,Hive,0.004310345
Big Data,SAS,0.004310345
Big Data,AWS,0.00862069
Big Data,Scala,0.00862069
Big Data,NoSQL,0.004310345
Big Data,Oracle,0.012931034
Big Data,Data Warehouse,0.00862069
Big Data,Linux,0.012931034
Big Data,AI,0.00862069
Big Data,Data Analysis,0.004310345
Big Data,Azure,0.017241379
Big Data,MATLAB,0.004310345
Big Data,Excel,0.017241379
Big Data,JavaScript,0.00862069
Big Data,MySQL,0.004310345
Big Data,Data Science,0.012931034
Big Data,Business Intelligence,0.012931034
Big Data,S3,0.00862069
Big Data,C#,0.00862069
Big Data,Informatica,0.00862069
Big Data,Google Cloud Platform,0.004310345
Big Data,Teradata,0.00862069
Big Data,Marketing,0.004310345
Big Data,Jira,0.004310345
Big Data,Data Management,0.00862069
Big Data,Apache,0.004310345
Big Data,HTML5,0.004310345
Big Data,QlikView,0.004310345
Big Data,Network,0.004310345
Big Data,Go,0.017241379
Big Data,CSS,0.00862069
Big Data,Angular,0.004310345
Big Data,Confluence,0.004310345
Big Data,Digital Marketing,0.004310345
Big Data,Node.js,0.00862069
Big Data,React,0.004310345
Big Data,Customer Segmentation,0.004310345
Big Data,iOS,0.004310345
Big Data,UI,0.004310345
Big Data,SSL,0.004310345
Big Data,Android,0.004310345
AWS,Python,0.081896552
AWS,SQL,0.090517241
AWS,Machine Learning,0.00862069
AWS,R,0.107758621
AWS,Hadoop,0.004310345
AWS,Spark,0.030172414
AWS,Java,0.017241379
AWS,Tableau,0.064655172
AWS,Hive,0.004310345
AWS,SAS,0.021551724
AWS,Big Data,0.00862069
AWS,Scala,0.004310345
AWS,NoSQL,0.004310345
AWS,Natural Language Processing,0.004310345
AWS,Oracle,0.004310345
AWS,Data Warehouse,0.004310345
AWS,Linux,0.00862069
AWS,AI,0.012931034
AWS,Data Analysis,0.004310345
AWS,Azure,0.012931034
AWS,Excel,0.043103448
AWS,HBase,0.004310345
AWS,PostgreSQL,0.004310345
AWS,MySQL,0.00862069
AWS,Perl,0.004310345
AWS,SPSS,0.004310345
AWS,Data Science,0.038793103
AWS,Docker,0.00862069
AWS,MongoDB,0.004310345
AWS,Business Intelligence,0.025862069
AWS,S3,0.034482759
AWS,C#,0.00862069
AWS,Informatica,0.00862069
AWS,Ruby,0.00862069
AWS,Google Cloud Platform,0.00862069
AWS,Elasticsearch,0.004310345
AWS,Power BI,0.00862069
AWS,REST,0.004310345
AWS,Marketing,0.012931034
AWS,Jira,0.004310345
AWS,Data Management,0.004310345
AWS,Apache,0.017241379
AWS,Jenkins,0.004310345
AWS,SAP,0.004310345
AWS,Alteryx,0.00862069
AWS,Solr,0.004310345
AWS,Predictive Analytics,0.004310345
AWS,Network,0.00862069
AWS,Visio,0.017241379
AWS,CI,0.004310345
AWS,Go,0.030172414
AWS,GIS,0.004310345
AWS,Angular,0.004310345
AWS,Confluence,0.004310345
AWS,Google Analytics,0.00862069
AWS,Maven,0.004310345
AWS,Ansible,0.004310345
AWS,Redis,0.004310345
AWS,Lucene,0.004310345
AWS,Digital Marketing,0.004310345
AWS,Spring,0.004310345
AWS,Accounting,0.004310345
AWS,SaaS,0.012931034
AWS,OBIEE,0.004310345
AWS,Operations Research,0.004310345
AWS,iOS,0.004310345
AWS,SSH,0.004310345
AWS,Tomcat,0.004310345
AWS,Bootstrap,0.004310345
AWS,Marketing Mix Modeling,0.004310345
AWS,SSL,0.004310345
AWS,PostGIS,0.004310345
AWS,Unity,0.004310345
AWS,Android,0.004310345
Scala,Python,0.034482759
Scala,SQL,0.025862069
Scala,Machine Learning,0.012931034
Scala,R,0.030172414
Scala,Hadoop,0.004310345
Scala,Spark,0.017241379
Scala,Java,0.012931034
Scala,Tableau,0.00862069
Scala,SAS,0.017241379
Scala,Big Data,0.00862069
Scala,AWS,0.004310345
Scala,NoSQL,0.004310345
Scala,Oracle,0.004310345
Scala,Azure,0.00862069
Scala,MATLAB,0.00862069
Scala,Excel,0.004310345
Scala,JavaScript,0.004310345
Scala,MySQL,0.004310345
Scala,Perl,0.004310345
Scala,SPSS,0.004310345
Scala,Data Science,0.012931034
Scala,S3,0.004310345
Scala,C#,0.004310345
Scala,Google Cloud Platform,0.004310345
Scala,Marketing,0.004310345
Scala,Jira,0.004310345
Scala,Apache,0.004310345
Scala,HTML5,0.004310345
Scala,STATA,0.00862069
Scala,Network,0.004310345
Scala,Go,0.012931034
Scala,CSS,0.004310345
Scala,Confluence,0.004310345
Scala,Node.js,0.004310345
Scala,React,0.004310345
Scala,Bioinformatics,0.004310345
Scala,Genetics,0.004310345
NoSQL,Python,0.017241379
NoSQL,SQL,0.021551724
NoSQL,R,0.021551724
NoSQL,Hadoop,0.004310345
NoSQL,Spark,0.00862069
NoSQL,Java,0.004310345
NoSQL,Tableau,0.012931034
NoSQL,Hive,0.004310345
NoSQL,SAS,0.004310345
NoSQL,Big Data,0.004310345
NoSQL,AWS,0.004310345
NoSQL,Scala,0.004310345
NoSQL,Oracle,0.004310345
NoSQL,Kafka,0.004310345
NoSQL,Azure,0.004310345
NoSQL,MATLAB,0.004310345
NoSQL,Excel,0.00862069
NoSQL,MySQL,0.004310345
NoSQL,Data Science,0.00862069
NoSQL,Business Intelligence,0.00862069
NoSQL,S3,0.004310345
NoSQL,Google Cloud Platform,0.004310345
NoSQL,Elasticsearch,0.004310345
NoSQL,Marketing,0.00862069
NoSQL,Jira,0.004310345
NoSQL,Apache,0.00862069
NoSQL,STATA,0.004310345
NoSQL,Go,0.012931034
NoSQL,Confluence,0.004310345
NoSQL,Google Analytics,0.004310345
NoSQL,SaaS,0.004310345
NoSQL,ICD-10,0.004310345
NoSQL,ACH,0.004310345
C/C++,Python,0.00862069
C/C++,SQL,0.00862069
C/C++,R,0.004310345
C/C++,Java,0.004310345
C/C++,AI,0.004310345
C/C++,Excel,0.00862069
C/C++,Go,0.004310345
Natural Language Processing,Machine Learning,0.004310345
Natural Language Processing,R,0.004310345
Natural Language Processing,Tableau,0.004310345
Natural Language Processing,AWS,0.004310345
Natural Language Processing,AI,0.004310345
Natural Language Processing,Excel,0.004310345
Natural Language Processing,Data Science,0.004310345
Natural Language Processing,Business Intelligence,0.004310345
Natural Language Processing,Accounting,0.004310345
Oracle,Python,0.068965517
Oracle,SQL,0.181034483
Oracle,R,0.224137931
Oracle,Spark,0.004310345
Oracle,Java,0.051724138
Oracle,Tableau,0.107758621
Oracle,SAS,0.034482759
Oracle,Big Data,0.012931034
Oracle,AWS,0.004310345
Oracle,Scala,0.004310345
Oracle,NoSQL,0.004310345
Oracle,Data Warehouse,0.004310345
Oracle,Linux,0.004310345
Oracle,AI,0.025862069
Oracle,Microsoft SQL Server,0.017241379
Oracle,Data Analysis,0.004310345
Oracle,Azure,0.012931034
Oracle,MATLAB,0.004310345
Oracle,Microsoft Office,0.021551724
Oracle,Scripting,0.004310345
Oracle,Git,0.004310345
Oracle,Excel,0.193965517
Oracle,JavaScript,0.021551724
Oracle,PostgreSQL,0.00862069
Oracle,MySQL,0.043103448
Oracle,Perl,0.00862069
Oracle,SPSS,0.012931034
Oracle,Data Science,0.017241379
Oracle,Project Management,0.012931034
Oracle,Business Intelligence,0.051724138
Oracle,S3,0.00862069
Oracle,C#,0.004310345
Oracle,Informatica,0.00862069
Oracle,Google Cloud Platform,0.004310345
Oracle,Power BI,0.025862069
Oracle,Teradata,0.025862069
Oracle,Microsoft Access,0.00862069
Oracle,REST,0.004310345
Oracle,Marketing,0.038793103
Oracle,JSON,0.004310345
Oracle,SDLC,0.004310345
Oracle,Jira,0.004310345
Oracle,Data Management,0.025862069
Oracle,Apache,0.004310345
Oracle,XML,0.012931034
Oracle,SAP,0.017241379
Oracle,PHP,0.004310345
Oracle,HTML5,0.00862069
Oracle,STATA,0.004310345
Oracle,T-SQL,0.004310345
Oracle,Business Analysis,0.021551724
Oracle,Visio,0.00862069
Oracle,PL/SQL,0.021551724
Oracle,CI,0.017241379
Oracle,DB2,0.00862069
Oracle,Go,0.064655172
Oracle,CSS,0.017241379
Oracle,Pentaho,0.004310345
Oracle,GIS,0.004310345
Oracle,SharePoint,0.004310345
Oracle,Angular,0.004310345
Oracle,Confluence,0.004310345
Oracle,Crystal Reports,0.012931034
Oracle,Google Analytics,0.017241379
Oracle,System Design,0.004310345
Oracle,Digital Marketing,0.00862069
Oracle,Salesforce CRM,0.004310345
Oracle,React,0.004310345
Oracle,Accounting,0.021551724
Oracle,SOAP,0.004310345
Oracle,Clojure,0.004310345
Oracle,Epic,0.00862069
Oracle,OBIEE,0.004310345
Oracle,Omniture,0.00862069
Oracle,PMP,0.012931034
Oracle,Telecommunication,0.004310345
Oracle,Audits,0.004310345
Oracle,Hyperion,0.012931034
Oracle,UI,0.021551724
Oracle,PeopleSoft,0.021551724
Oracle,Customer Service,0.00862069
Oracle,Microsoft Project,0.004310345
Oracle,Quality Management,0.004310345
Oracle,Tomcat,0.004310345
Oracle,Managed Care,0.00862069
Oracle,UX,0.004310345
Oracle,Windows,0.00862069
Oracle,CPA,0.004310345
Oracle,Ant,0.004310345
Oracle,VersionOne,0.00862069
Oracle,GAAP,0.00862069
Oracle,Oracle EBS,0.004310345
Oracle,Cerner,0.004310345
Oracle,IDS,0.004310345
Oracle,Regulatory Reporting,0.00862069
Oracle,Business Management,0.004310345
Oracle,Ellucian,0.00862069
Oracle,Payroll,0.004310345
Oracle,Program Management,0.004310345
Oracle,SEO,0.004310345
Data Warehouse,Python,0.021551724
Data Warehouse,SQL,0.060344828
Data Warehouse,Machine Learning,0.004310345
Data Warehouse,R,0.056034483
Data Warehouse,Hadoop,0.004310345
Data Warehouse,Spark,0.00862069
Data Warehouse,Java,0.012931034
Data Warehouse,Tableau,0.034482759
Data Warehouse,Hive,0.004310345
Data Warehouse,SAS,0.004310345
Data Warehouse,Big Data,0.00862069
Data Warehouse,AWS,0.004310345
Data Warehouse,Oracle,0.004310345
Data Warehouse,Linux,0.00862069
Data Warehouse,AI,0.004310345
Data Warehouse,Microsoft SQL Server,0.004310345
Data Warehouse,Scripting,0.004310345
Data Warehouse,Excel,0.038793103
Data Warehouse,JavaScript,0.004310345
Data Warehouse,Project Management,0.021551724
Data Warehouse,Business Intelligence,0.030172414
Data Warehouse,C#,0.004310345
Data Warehouse,Informatica,0.012931034
Data Warehouse,Power BI,0.00862069
Data Warehouse,JSON,0.004310345
Data Warehouse,Data Management,0.004310345
Data Warehouse,Alteryx,0.004310345
Data Warehouse,QlikView,0.004310345
Data Warehouse,Business Analysis,0.017241379
Data Warehouse,Network,0.012931034
Data Warehouse,Go,0.017241379
Data Warehouse,CSS,0.004310345
Data Warehouse,Angular,0.004310345
Data Warehouse,Crystal Reports,0.004310345
Data Warehouse,Node.js,0.004310345
Data Warehouse,Accounting,0.004310345
Data Warehouse,Epic,0.004310345
Data Warehouse,PMP,0.004310345
Data Warehouse,Application Support,0.00862069
Data Warehouse,ICD-10,0.004310345
Data Warehouse,RN,0.00862069
Linux,Python,0.034482759
Linux,SQL,0.034482759
Linux,R,0.043103448
Linux,Hadoop,0.00862069
Linux,Spark,0.012931034
Linux,Java,0.017241379
Linux,Tableau,0.034482759
Linux,Hive,0.004310345
Linux,SAS,0.004310345
Linux,Big Data,0.012931034
Linux,AWS,0.00862069
Linux,Oracle,0.004310345
Linux,Data Warehouse,0.00862069
Linux,Microsoft Office,0.004310345
Linux,Excel,0.025862069
Linux,JavaScript,0.004310345
Linux,Perl,0.004310345
Linux,Docker,0.00862069
Linux,Business Intelligence,0.012931034
Linux,C#,0.012931034
Linux,Informatica,0.00862069
Linux,Ruby,0.004310345
Linux,Power BI,0.00862069
Linux,Teradata,0.004310345
Linux,Microsoft Access,0.004310345
Linux,Marketing,0.00862069
Linux,Apache,0.00862069
Linux,QlikView,0.004310345
Linux,CI,0.004310345
Linux,Go,0.021551724
Linux,CSS,0.00862069
Linux,GIS,0.004310345
Linux,Angular,0.004310345
Linux,Google Analytics,0.00862069
Linux,Digital Marketing,0.004310345
Linux,Node.js,0.004310345
Linux,Information Security,0.004310345
Linux,Accounting,0.004310345
Linux,Omniture,0.00862069
Linux,Workday,0.004310345
Linux,Windows,0.00862069
AI,Python,0.068965517
AI,SQL,0.146551724
AI,Machine Learning,0.021551724
AI,R,0.245689655
AI,Java,0.012931034
AI,Tableau,0.073275862
AI,SAS,0.038793103
AI,Big Data,0.00862069
AI,AWS,0.012931034
AI,C/C++,0.004310345
AI,Natural Language Processing,0.004310345
AI,Oracle,0.025862069
AI,Data Warehouse,0.004310345
AI,TensorFlow,0.004310345
AI,Data Analysis,0.012931034
AI,MATLAB,0.004310345
AI,Microsoft Office,0.021551724
AI,Excel,0.155172414
AI,JavaScript,0.00862069
AI,PostgreSQL,0.004310345
AI,MySQL,0.004310345
AI,SPSS,0.00862069
AI,Data Science,0.034482759
AI,Project Management,0.025862069
AI,Business Intelligence,0.034482759
AI,S3,0.004310345
AI,Informatica,0.00862069
AI,Power BI,0.00862069
AI,Teradata,0.004310345
AI,Marketing,0.034482759
AI,Data Management,0.012931034
AI,XML,0.004310345
AI,SAP,0.030172414
AI,Alteryx,0.004310345
AI,HTML5,0.004310345
AI,QlikView,0.004310345
AI,Business Analysis,0.017241379
AI,Network,0.012931034
AI,PL/SQL,0.004310345
AI,CI,0.012931034
AI,Go,0.073275862
AI,CSS,0.004310345
AI,Crystal Reports,0.004310345
AI,Google Analytics,0.012931034
AI,Digital Marketing,0.00862069
AI,Accounting,0.00862069
AI,SaaS,0.004310345
AI,Epic,0.004310345
AI,Omniture,0.004310345
AI,Operations Research,0.012931034
AI,PMP,0.00862069
AI,UI,0.017241379
AI,PeopleSoft,0.012931034
AI,Workday,0.00862069
AI,Quality Management,0.004310345
AI,SSL,0.004310345
AI,UX,0.00862069
AI,Epidemiology,0.004310345
AI,VersionOne,0.00862069
AI,Change Management,0.00862069
AI,Biostatistics,0.017241379
AI,Cerner,0.004310345
AI,IDS,0.021551724
AI,RN,0.00862069
AI,Business Management,0.00862069
AI,Program Management,0.00862069
Microsoft SQL Server,Python,0.025862069
Microsoft SQL Server,SQL,0.030172414
Microsoft SQL Server,R,0.030172414
Microsoft SQL Server,Tableau,0.021551724
Microsoft SQL Server,SAS,0.004310345
Microsoft SQL Server,Oracle,0.017241379
Microsoft SQL Server,Data Warehouse,0.004310345
Microsoft SQL Server,Microsoft Office,0.00862069
Microsoft SQL Server,Scripting,0.004310345
Microsoft SQL Server,Excel,0.025862069
Microsoft SQL Server,MySQL,0.00862069
Microsoft SQL Server,Business Intelligence,0.012931034
Microsoft SQL Server,C#,0.012931034
Microsoft SQL Server,Power BI,0.00862069
Microsoft SQL Server,Microsoft Access,0.004310345
Microsoft SQL Server,T-SQL,0.004310345
Microsoft SQL Server,PL/SQL,0.004310345
Microsoft SQL Server,Go,0.00862069
Microsoft SQL Server,SharePoint,0.00862069
Microsoft SQL Server,Crystal Reports,0.004310345
Microsoft SQL Server,Google Analytics,0.00862069
Microsoft SQL Server,PowerShell,0.00862069
Microsoft SQL Server,Accounting,0.00862069
Microsoft SQL Server,Epic,0.004310345
Microsoft SQL Server,UI,0.004310345
Microsoft SQL Server,Microsoft Project,0.004310345
TensorFlow,Python,0.00862069
TensorFlow,SQL,0.004310345
TensorFlow,Machine Learning,0.004310345
TensorFlow,R,0.00862069
TensorFlow,Spark,0.004310345
TensorFlow,SAS,0.004310345
TensorFlow,AI,0.004310345
TensorFlow,MySQL,0.004310345
TensorFlow,Data Science,0.00862069
TensorFlow,CI,0.004310345
TensorFlow,Go,0.004310345
TensorFlow,Google Analytics,0.004310345
TensorFlow,Omniture,0.004310345
TensorFlow,Workday,0.004310345
TensorFlow,RN,0.004310345
Kafka,Python,0.004310345
Kafka,SQL,0.004310345
Kafka,R,0.004310345
Kafka,Hadoop,0.004310345
Kafka,Spark,0.004310345
Kafka,Tableau,0.004310345
Kafka,Hive,0.004310345
Kafka,NoSQL,0.004310345
Kafka,Excel,0.004310345
Kafka,Business Intelligence,0.004310345
Kafka,Elasticsearch,0.004310345
Kafka,Marketing,0.004310345
Kafka,Apache,0.004310345
Kafka,Go,0.004310345
Kafka,Google Analytics,0.004310345
Kafka,SaaS,0.004310345
Data Analysis,Python,0.017241379
Data Analysis,SQL,0.034482759
Data Analysis,Machine Learning,0.00862069
Data Analysis,R,0.060344828
Data Analysis,Java,0.004310345
Data Analysis,Tableau,0.017241379
Data Analysis,Big Data,0.004310345
Data Analysis,AWS,0.004310345
Data Analysis,Oracle,0.004310345
Data Analysis,AI,0.012931034
Data Analysis,MATLAB,0.004310345
Data Analysis,Microsoft Office,0.004310345
Data Analysis,Excel,0.056034483
Data Analysis,PostgreSQL,0.004310345
Data Analysis,MySQL,0.004310345
Data Analysis,Software Development,0.004310345
Data Analysis,Project Management,0.004310345
Data Analysis,Business Intelligence,0.00862069
Data Analysis,S3,0.00862069
Data Analysis,Power BI,0.00862069
Data Analysis,Microsoft Access,0.004310345
Data Analysis,Marketing,0.00862069
Data Analysis,SDLC,0.004310345
Data Analysis,Data Management,0.004310345
Data Analysis,SAP,0.004310345
Data Analysis,QlikView,0.004310345
Data Analysis,Business Analysis,0.004310345
Data Analysis,Network,0.004310345
Data Analysis,Visio,0.00862069
Data Analysis,CI,0.004310345
Data Analysis,Go,0.012931034
Data Analysis,Google Analytics,0.004310345
Data Analysis,Accounting,0.004310345
Data Analysis,Marketing Automation,0.004310345
Data Analysis,SaaS,0.004310345
Data Analysis,SSH,0.004310345
Data Analysis,UI,0.004310345
Data Analysis,Microsoft Project,0.004310345
Data Analysis,Tomcat,0.004310345
Data Analysis,SSL,0.004310345
Data Analysis,Salesforce Marketing Cloud,0.004310345
Azure,Python,0.021551724
Azure,SQL,0.030172414
Azure,Machine Learning,0.004310345
Azure,R,0.051724138
Azure,Hadoop,0.004310345
Azure,Spark,0.00862069
Azure,Java,0.017241379
Azure,Tableau,0.017241379
Azure,Big Data,0.017241379
Azure,AWS,0.012931034
Azure,Scala,0.00862069
Azure,NoSQL,0.004310345
Azure,Oracle,0.012931034
Azure,Excel,0.025862069
Azure,JavaScript,0.004310345
Azure,HBase,0.004310345
Azure,MySQL,0.004310345
Azure,Perl,0.004310345
Azure,Data Science,0.00862069
Azure,MongoDB,0.004310345
Azure,Business Intelligence,0.004310345
Azure,S3,0.004310345
Azure,C#,0.004310345
Azure,Ruby,0.00862069
Azure,Google Cloud Platform,0.00862069
Azure,Elasticsearch,0.004310345
Azure,Power BI,0.00862069
Azure,Teradata,0.012931034
Azure,REST,0.004310345
Azure,Marketing,0.00862069
Azure,Jira,0.004310345
Azure,Data Management,0.012931034
Azure,Apache,0.004310345
Azure,Jenkins,0.004310345
Azure,Alteryx,0.004310345
Azure,HTML5,0.004310345
Azure,Solr,0.004310345
Azure,Business Analysis,0.00862069
Azure,Visio,0.012931034
Azure,Go,0.012931034
Azure,CSS,0.004310345
Azure,Angular,0.004310345
Azure,Confluence,0.004310345
